esperanc,populaca,ginitrab,renda_me,escoa2_p,urbano_p,med1000,norte,centrooe,sul,nordeste,pop15a_f
61.8689994812012,11035,0.355699986219406,227.404754638672,3.10141181945801,36.4114189147949,0.0906207486987114,1,0,0,0,7.96117925643921
62.1679992675781,16316,0.45958998799324,137.26872253418,2.43768811225891,35.1494140625,0.0612895302474499,1,0,0,0,8.89318370819092
63.4119987487793,18312,0.678870022296906,264.825286865234,10.2721300125122,63.0133247375488,0.273045003414154,1,0,0,0,9.18025875091553
60.4010009765625,7436,0.409469991922379,129.527847290039,1.88115119934082,38.3539543151856,,1,0,0,0,3.8438184261322
60.9469985961914,7504,0.42833998799324,143.19660949707,0,34.1551170349121,,1,0,0,0,6.15040874481201
63.0670013427734,25005,0.545069992542267,180.735488891602,2.08970141410828,45.1749649047852,0.199960008263588,1,0,0,0,7.18454742431641
59.5629997253418,17217,0.575479984283447,185.140075683594,9.47012901306152,45.9603881835938,0.0580821298062801,1,0,0,0,8.70108795166016
63.7910003662109,6833,0.454869985580444,180.332717895508,0,24.9817066192627,,1,0,0,0,4.53950262069702
59.5629997253418,12152,0.453940004110336,144.839950561523,2.66200923919678,34.4799194335938,0.0822909772396088,1,0,0,0,2.95432019233704
60.0019989013672,19298,0.549239993095398,160.773773193359,4.15781593322754,59.5813026428223,0.207275360822678,1,0,0,0,6.28442764282227
65.1539993286133,31816,0.521120011806488,246.625473022461,8.44248962402344,13.6032180786133,0.0314307250082493,1,0,0,0,5.44329261779785
63.4119987487793,18161,0.377909988164902,191.999588012695,0.637773990631104,3.42381024360657,0.110126093029976,1,0,0,0,4.21304607391357
60.4010009765625,38678,0.489120006561279,163.692672729492,11.0142984390259,54.5038528442383,0.206835925579071,1,0,0,0,10.7442197799683
58.7869987487793,13462,0.619050025939941,209.462142944336,9.71023464202881,62.4111557006836,0.148566335439682,1,0,0,0,9.52040481567383
60.9129981994629,20372,0.485549986362457,117.281555175781,9.46520042419434,65.9827194213867,0.147260949015617,1,0,0,0,10.2630043029785
60.9469985961914,16339,0.343540012836456,102.132759094238,4.64812517166138,28.5071086883545,0.0612032562494278,1,0,0,0,5.6091799736023
59.5629997253418,16445,0.393860012292862,149.826477050781,0.572569847106934,34.1582069396973,0.243235021829605,1,0,0,0,4.57652807235718
57.3419990539551,11495,0.431199997663498,145.619918823242,0,24.6628971099854,,1,0,0,0,2.68091464042664
65.1539993286133,38792,0.50449001789093,190.047653198242,6.06569194793701,48.2058143615723,0.128892555832863,1,0,0,0,7.50171041488648
57.3419990539551,9653,0.508719980716705,78.9967651367188,0,37.1168060302734,0.103594735264778,1,0,0,0,4.94799995422363
63.4119987487793,18876,0.46408998966217,230.273803710938,4.3951735496521,33.8119926452637,0.211909309029579,1,0,0,0,8.48410224914551
65.0429992675781,58757,0.519469976425171,240.479522705078,13.6509532928467,63.6179504394531,0.306346476078033,1,0,0,0,17.9096240997314
61.6380004882813,9085,0.377660006284714,185.082229614258,0.230013638734818,16.9290046691895,,1,0,0,0,0.671555519104004
63.7270011901856,5137,0.418940007686615,195.65641784668,0,67.5102233886719,0.194666147232056,1,0,0,0,18.1904067993164
64.8040008544922,10777,0.321770012378693,178.094635009766,0.807914614677429,13.1483716964722,0.0927902013063431,1,0,0,0,2.27654671669006
57.3419990539551,5045,0.449499994516373,124.200263977051,0,31.9123134613037,,1,0,0,0,4.21765804290772
59.5629997253418,14890,0.462009996175766,132.17561340332,0,61.0275344848633,0.0671591684222221,1,0,0,0,2.54772329330444
60.9129981994629,33052,0.565680027008057,167.644348144531,2.14715719223022,46.7263717651367,0.0907660648226738,1,0,0,0,5.15217924118042
